"station_id","longitude","latitude"
"RfL-16",-61.8358242506204,47.2386305470463
"RfL-17",-61.8371887580407,47.2378955398368
"RfL-18",-61.8410749365733,47.2380682515216
"RfL-19",-61.8387971416128,47.2378480744386
"RfL-20",-61.836543549443,47.2381479482993
"RfL-21",-61.8386929509252,47.237954545392
"RfL-22",-61.8354860681261,47.2386978503325
"RfL-23",-61.8369519595284,47.238198155096
"RfL-24",-61.8391987990167,47.237786653545
"RfL-25",-61.8381274018485,47.2380359396786
"RfL-26",-61.8401818403308,47.238034419103
"RfL-27",-61.8370809391452,47.2381171153001
"RfL-28",-61.8359360857673,47.2386632946472
"RfL-29",-61.8391022096278,47.2379875713579
"RfL-30",-61.8362516505467,47.2382276478309
